created_at,text
Sun Sep 20 00:17:26 +0000 2020, @_mlenac: e dá-lhe barzinho e boate abrindo
Sun Sep 20 00:17:26 +0000 2020,já produziram a vacina e esqueceram de me avisar?
Sun Sep 20 00:17:27 +0000 2020,@VictorCruzBorg2 Quarentena e seus recordes né kkkkkkkkk
Sun Sep 20 00:17:27 +0000 2020, @jownlock: seis meses de quarentena out of context ://t.co/k82ySiFlpr
Sun Sep 20 00:17:27 +0000 2020, @Oficialluizlima: Até quando o Rio de Janeiro vai ser refém da violência? É inaceitável que uma cidade grandiosa e com o potencial do RJ…
Sun Sep 20 00:17:27 +0000 2020,Realidade: professor gastando dinheiro do próprio bolso em combustível para entregar material didático para aluno q… ://t.co/otya05zxYG
Sun Sep 20 00:17:27 +0000 2020,"@favtanaka vê ai, vai que fica um pico mais afastado da aglomeração"
Sun Sep 20 00:17:28 +0000 2020," @realizandoumso1: Galera, meu sonho sempre foi trabalhar com o YouTube, e agora durante essa quarentena resolvi encarar meus medos e ten…"
Sun Sep 20 00:17:28 +0000 2020,Nessa quarentena eu baixei tinder uma única vez e durou apenas 5 dias pq realmente não tenho paciência pra aquele a… ://t.co/RqB6FzwG8C
Sun Sep 20 00:17:28 +0000 2020," @boobrossss: Utilidade pública.
Já vi algumas pessoas a partilharem mas quanto mais melhor sobre as diferenças entre Covid, Gripe e Cons…"
Sun Sep 20 00:17:29 +0000 2020,Prefiro sair correndo
Sun Sep 20 00:17:30 +0000 2020,Depois de 7 meses criei vergonha na cara e fiz minhas unhas kkkkk a quarentena me deixou feia e desleixada novamente
Sun Sep 20 00:17:30 +0000 2020," @JulianoFvaro2: @AlessandroLoio2 Sem contar que há muita diferença entre morrer DE Covid e COM Covid.
Tenho certeza que esse número de m…"
Sun Sep 20 00:17:31 +0000 2020,uau eu tenho orgulho de furar a quarentena pra sair com os amigos 🤪🤪🤪😝😛😜😎😎 eu sou fodah 🤘🤘🤘✌✌😎😎😎😈😈🤤😝🤑😜😛
Sun Sep 20 00:17:31 +0000 2020,o meu mozi tá com febre :(
Sun Sep 20 00:17:32 +0000 2020, @ifstylwes: OK SE &gt;&gt;NÃO&lt;&lt; FOR TOMBO VCS TEM NOÇÃO QUE BASICAMENTE CONFIRMA O QUE A GENTE JÁ SABE NÉ??? QUE ELES TÃO SIM PASSANDO A QUARE…
Sun Sep 20 00:17:33 +0000 2020, @anthunesarth: Arquidiocese do Rio de Janeiro IMPEDE Anitta de gravar perfomance de “Me Gusta” no Cristo Redentor por conderar imagem…
Sun Sep 20 00:17:33 +0000 2020,"Lívia está muito enjoada, agora vacina só com 4 anos. Ufa 🙏"
Sun Sep 20 00:17:33 +0000 2020,bianca madrinha do casamento da pepita lá vem o cancelamento por causa da festa na quarentena
Sun Sep 20 00:17:34 +0000 2020," @realizandoumso1: Galera, meu sonho sempre foi trabalhar com o YouTube, e agora durante essa quarentena resolvi encarar meus medos e ten…"
Sun Sep 20 00:17:34 +0000 2020,N aguento mais quarentena
Sun Sep 20 00:17:34 +0000 2020," @mavncaIore: não estou lendo nada, não estou estudando, não estou vendo série, não congo fzr nenhuma das coisas que eu gosto quem dirá…"
Sun Sep 20 00:17:36 +0000 2020,"@eu_avisei_ne @taylorcafetina @maaaterialgirl @meninodiogo @brazilianboomer filho não é uma punição a mulher, filho… ://t.co/cY1w46gu8w"
Sun Sep 20 00:17:36 +0000 2020," @erikakokay: Você sabia? 

Todos os braleiros usam o SUS, mesmo sem saber. O SUS não é só atendimento médico. É vigilância sanitária,…"
Sun Sep 20 00:17:36 +0000 2020, @OgirOliva: @DraClaudiaBr @PATRI0TAS O blogueiro Villa tem obsessão pelo coronga e demonstra que faz parte do rebanho de governadores e…
Sun Sep 20 00:17:37 +0000 2020,"@_geja vc agr:

://t.co/x5OY2mfZRu"
Sun Sep 20 00:17:37 +0000 2020,dopamina total
Sun Sep 20 00:17:38 +0000 2020,quero furar a quarentena !!!!!!!
Sun Sep 20 00:17:38 +0000 2020, @nataliarbahia: bianca madrinha do casamento da pepita lá vem o cancelamento por causa da festa na quarentena
Sun Sep 20 00:17:39 +0000 2020,@loukamaa90s antes da quarentena m
Sun Sep 20 00:17:40 +0000 2020,"primeira coisa que eu quero pós quarentena é um show do Gusttavo Lima
apenas"
Sun Sep 20 00:17:41 +0000 2020,"Cheguei na fase q n congo nem lavar louça, tudo cansa, da falta de ar"
Sun Sep 20 00:17:41 +0000 2020, @MariannyMello4: Eu não tô apaixonada não né ?? 🥰🥰
Sun Sep 20 00:17:41 +0000 2020,Os casos de COVID-19 continuam subindo e as pessoas agindo como se a quarentena tivesse acabado #jornaldacultura
Sun Sep 20 00:17:41 +0000 2020,@eutaysreis Minha vida sempre foi uma quarentena KKKKK
Sun Sep 20 00:17:41 +0000 2020,"@se_ama_porra @lovhyunn 19, xiaomi e não sou army, apenas uma vagaba sem fazer nada da vida que começou a ouvir cor… ://t.co/jmQFJ8mTRx"
Sun Sep 20 00:17:42 +0000 2020,@rtessss Mano m -270 pessoas não é aglomeração
Sun Sep 20 00:17:42 +0000 2020," @enf_intenva: Hospital de Floripa demitiu uma técnica de enfermagem por injuria racial. Durante o intervalo de café, ao entrar as func…"
Sun Sep 20 00:17:42 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 00:17:43 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:17:43 +0000 2020, @JornalOGlobo: Média móvel de mortes por Covid-19 cresce pelo 2º dia seguido no Rio ://t.co/CdinbbauHk
Sun Sep 20 00:17:43 +0000 2020,"Bral ultrapassa 4,5 milhões de casos  e 136 mil mortes por covid-19. Média diária de mortes em sete dias ficou em… ://t.co/TL8SzF8WcL"
Sun Sep 20 00:17:44 +0000 2020,querer aplicar dado de país europeu ou aático que cumpriu o lockdown decentemente e reduziu o número de mortes aj… ://t.co/f9LTx139PP
Sun Sep 20 00:17:44 +0000 2020,"@GabbardoJoao Essa é a cidade maravilhosa, campeã de mortes"
Sun Sep 20 00:17:44 +0000 2020,"Gerente de Conta – Medicina Diagnóstica – Rio de Janeiro Para se candidatar, clique no link da vaga abaixo ://t.co/LujBLbQd1E"
Sun Sep 20 00:17:45 +0000 2020,"Acabou de publicar uma foto em Paciência, Zona Oeste Do Rio De Janeiro ://t.co/GSMEpdutFF"
Sun Sep 20 00:17:46 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 00:17:47 +0000 2020," @alloveproject: 🚨🚨🚨🚨🚨

COMENTE NESSE TWEET APENAS: 

Quem quer ganhar ingresso para o show de RIO DE JANEIRO do HARRY aqui no @allovepro…"
Sun Sep 20 00:17:47 +0000 2020," @rogeriotomazjr: Após várias manifestações da extrema-direita antiquarentena, Mendoza viu explodir o contágio do coronavírus. De 180 par…"
Sun Sep 20 00:17:49 +0000 2020," @BTS_Noticee: [👑🧨] ㅁ ㅡ @BTS_twt ㅡ ㅁ

📇🚏Múcos mais tweetados durante os primeiros seis meses de quarentena (EUA):

‼️🔥 #1 BTS 🔥‼️

http…"
Sun Sep 20 00:17:49 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 00:17:49 +0000 2020,Saudades dos rolês pré quarentena 🥺
Sun Sep 20 00:17:51 +0000 2020," @operamundi: #Charge Conde e Carvall: Score! Segundo IBGE, 14,3% é a taxa de desemprego no Bral, que segue em aceleração com o fim da…"
Sun Sep 20 00:17:53 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 00:17:53 +0000 2020,"que bom que vc n ta cumprindo a quarentena, pena que tenho vc nos stts"
Sun Sep 20 00:17:54 +0000 2020,"que lindo, me deu falta de ar"
Sun Sep 20 00:17:54 +0000 2020,"@Guilher39057019 @Dudu Sabe pra que serve quarentena ? 

Quarentena é o tempo para que o governo se abasteça de rec… ://t.co/ka3LS1D3xq"
Sun Sep 20 00:17:55 +0000 2020, @zehdeabreu: O Bral atingiu com Bolsonaro mais mortes que a bomba atômica de Hiroshima. E ele segue em busca de mais mortes. Como ele…
Sun Sep 20 00:17:55 +0000 2020, @leo_daghetti: sera se a quarentena acabo e eu n to sabendo
Sun Sep 20 00:17:56 +0000 2020,"a minha nao entra mais em mim nem se eu forçar depois que eu engordei na quarentena :,)"
Sun Sep 20 00:17:57 +0000 2020,@JanainahAraujo Rio de janeiro?? 🥰
Sun Sep 20 00:17:57 +0000 2020, @NetflixBral: Você chega pra tomar a vacina e a enfermeira é essa. E aí? Braço direito ou esquerdo? ://t.co/GE7554C0Vf
Sun Sep 20 00:17:58 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:17:58 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 00:17:59 +0000 2020," @erikakokay: Você sabia? 

Todos os braleiros usam o SUS, mesmo sem saber. O SUS não é só atendimento médico. É vigilância sanitária,…"
Sun Sep 20 00:18:00 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 00:18:01 +0000 2020,Falta de ar. Covid ou anedade?
Sun Sep 20 00:18:01 +0000 2020,Pelo menos na quarentena eu aprendi a discutir sem chorar e ainda olhar no olho da pessoa
Sun Sep 20 00:18:01 +0000 2020,@_FortFlix Quem me dera ter código de apoiador para ajudar um pouco nesta tuação de quarentena mas só tenho 42 inscritos ;-;
Sun Sep 20 00:18:02 +0000 2020, @gab_chase: O médico de 911 é referência ao artista braleiro Frank Aguiar famoso no Bral pelo forró surrealista e onírico que inspir…
Sun Sep 20 00:18:03 +0000 2020,enfim né cadê a porra da vacina
Sun Sep 20 00:18:05 +0000 2020, @mamaisou: Diário da quarentena do Tataritaritatá ❤️❤️❤️ ://t.co/5A5Bn5e0eO
Sun Sep 20 00:18:05 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 00:18:06 +0000 2020,"Alii que linda, tô apaixonada 🥰🥺"
Sun Sep 20 00:18:06 +0000 2020,"@mackbroke o médico fui eu, felizmente privilegiado"
Sun Sep 20 00:18:07 +0000 2020,"imagina o harry todo animadinho pedindo pro louis p eles fazerem cabaninha e dormirem la vendo filmes e tal
nossa e… ://t.co/FJBejwnSoI"
Sun Sep 20 00:18:08 +0000 2020,@spell_clapifroy febre e falta de ar muito forte amor ://t.co/W1iZAg502q
Sun Sep 20 00:18:08 +0000 2020,as pessoas falando q eu emagreci sendo q eu só engordei nessa quarentena é o auge dos auge q eu mais amo ouvir KKKKKK
Sun Sep 20 00:18:10 +0000 2020,"aglomeração liberada, é isso?"
Sun Sep 20 00:18:10 +0000 2020, @Oficialluizlima: Até quando o Rio de Janeiro vai ser refém da violência? É inaceitável que uma cidade grandiosa e com o potencial do RJ…
Sun Sep 20 00:18:11 +0000 2020," @gen_paulosergio: Vitei o Hospital das Forças Armadas, o qual tive a honra de ser o Cmt Logístico em 2017. Projetos em curso e melhori…"
Sun Sep 20 00:18:11 +0000 2020," @BTS_Noticee: [👑🧨] ㅁ ㅡ @BTS_twt ㅡ ㅁ

📇🚏Múcos mais tweetados durante os primeiros seis meses de quarentena (EUA):

‼️🔥 #1 BTS 🔥‼️

http…"
Sun Sep 20 00:18:12 +0000 2020," @luuizhenriquem: Engordei por conta da quarentena, já sou gordo e fiquei mais e me aparece viado padrão se sentindo ofendida pq foi cham…"
Sun Sep 20 00:18:14 +0000 2020,@itrguk Eu saí 😍 vim passar a quarentena na casa da vovis nem vi a mensagem meu dia foi legal até vou te contar no zap
Sun Sep 20 00:18:14 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa ://t.co/oaLlgoKNs1"
Sun Sep 20 00:18:16 +0000 2020," @jf_eugenio: m adolescente moderno retardado, nós AINDA estamos de quarentena 👍🏻 não interessa se as coisas estão abertas, nosso pre…"
Sun Sep 20 00:18:16 +0000 2020,@Sandrini_Leo Vo fura quarentena tb vamo joga bola
Sun Sep 20 00:18:17 +0000 2020," @STpontocom: O predente da federação, Rubens Lopes, disse, após consulta jurídica, que o Decreto Estadual deste sábado proibindo públi…"
Sun Sep 20 00:18:17 +0000 2020, @mamaisou: Diário da quarentena do Tataritaritatá ❤️❤️❤️ ://t.co/5A5Bn5e0eO
Sun Sep 20 00:18:18 +0000 2020,nem os caras q trabalham na padaria tão usando mais isso me deixa triste parece desrespeito com todas as mortes diarias sei la
Sun Sep 20 00:18:18 +0000 2020, @Linatofolario: Três semanas de praias lotadas e o número de infectados está despencando. Eleições funcionam melhor que vacina..
Sun Sep 20 00:18:18 +0000 2020," @Jocelen19780783: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja…"
Sun Sep 20 00:18:19 +0000 2020,"ser meu amigo nessa quarentena deve estar sendo tão difícil 

30% do tempo reclamando
20% falando dos fav
45% ignor… ://t.co/3qgvLxgE5D"
Sun Sep 20 00:18:19 +0000 2020," @lucasrohan: Os primeiros-ministros de Espanha e Portugal, Pedro Sánchez e António Costa, apressaram-se em dizer que os países não terão…"
Sun Sep 20 00:18:22 +0000 2020,tenho a contenção descolada mas eu não quero pagar 17€ da merda do kit covid  + valor da consulta para a ir colar
Sun Sep 20 00:18:23 +0000 2020,sortuda demais de ter passado a quarentena todinha com a vó e aproveitado cada gracinha q ela fazia :)
Sun Sep 20 00:18:23 +0000 2020, @othiagopinheiro: Abrir o Maracanã para tirar as pessoas da praia soa tão estúpido que parece tirado daqueles filmes de comédia sobre po…
Sun Sep 20 00:18:24 +0000 2020,"Vou passar minha folga em casa pra ver se meu joelho melhora logo

Slk não quero ir no médico nem fodendo 😰"
Sun Sep 20 00:18:24 +0000 2020," @mayamultimarcas: QUEIMA DE ESTOQUEEEEEE, corre!!!!!!!! 💓

💵 Sandália linda, EXCLUSIVA por apenas R$ 99,99

💳 Aceitamos todos os cartões…"
Sun Sep 20 00:18:25 +0000 2020,"@ltwrong a sorte, eu parei de ser quando a quarentena começou"
Sun Sep 20 00:18:27 +0000 2020," @g1: O Bral tem 136.565 mortes e 4.528.347 casos de coronavírus confirmados até as 20h deste sábado (19), segundo o consórcio de veícu…"
Sun Sep 20 00:18:28 +0000 2020,"stonks demais, vou começar a tomar banho quente

no rio de janeiro :v"
Sun Sep 20 00:18:28 +0000 2020,"Af um espirro nunca mais vai ser normal 
Eu nunca segurei tanto espirro perto dos outros"
Sun Sep 20 00:18:28 +0000 2020,@yooniarts ai vida os tik toker furando a quarentena pra criar “conteudo”
Sun Sep 20 00:18:29 +0000 2020,"Bral passa de 4,5 milhões de casos e 136 mil mortes por Covid-19, aponta consórcio de veículos de imprensa ://t.co/5uz5U7ADih"
Sun Sep 20 00:18:29 +0000 2020, @eduardoalbu56: Secretário de Saúde do Ceará vem dizer q “o mundo errou” por ñ ter tratado as pessoas com Covid 19 nos primeiros ntoma…
Sun Sep 20 00:18:29 +0000 2020," @oatila: Esse gráfico (da @luizacaires3) mostra bem a tuação da COVID. Quanto mais alto, mais mortes por dia. Quanto mais pra direita,…"
Sun Sep 20 00:18:29 +0000 2020,"@FabioMirandaRib @RodrigoMaia 🥀 TODO MUNDO DE COVID!PARLAMENTARES, STF, zero mortes, nenhuma internação, tubos ou r… ://t.co/cmOxbnopXX"
Sun Sep 20 00:18:30 +0000 2020,nossa eu to asm de saúde nessa quarentena ://t.co/Lze1dKgNSc
Sun Sep 20 00:18:30 +0000 2020,"essas meninas fizeram a dieta de ''só volei'' , na quarentena ! Jogadas para nunca mais esquecermos . O que estamos… ://t.co/NR50yGmeRk"
Sun Sep 20 00:18:31 +0000 2020,"@marc555 @Oficialluizlima Rio de Janeiro não merece o título de cidade maravilhosa, não tem nada de maravilha viver aqui, acredite."
Sun Sep 20 00:18:32 +0000 2020,@xbarbaraf Amg antes dessa merda vira febre eu já não conseguia
Sun Sep 20 00:18:32 +0000 2020, @pimps_junin: ATENÇÃO: Acabei de descobrir o nome do governador do Rio de Janeiro
Sun Sep 20 00:18:33 +0000 2020,"CBF aguarda aval do vô governo para discutir o retorno da presença de público nos estádios!
.
.
.
#futebolnaveia… ://t.co/74R8b1gW0M"
Sun Sep 20 00:18:35 +0000 2020,sábado dezenove de setembro ano 1 da quarentena: meu pai e eu viramos fãs de sandy &amp; júnior
Sun Sep 20 00:18:35 +0000 2020,ellie recusando a quarentena com as amigas dela pra voltar pra casa e passar corona pra perrie ://t.co/DS4KJKG9yy
Sun Sep 20 00:18:36 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:18:36 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 00:18:36 +0000 2020,Primeira vez na praia desde março quando começou a quarentena!! 😬 em Guarapari ://t.co/3a3iBnZakf
Sun Sep 20 00:18:36 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:18:37 +0000 2020, @parawhrx: Os mood da quarentena 🤬😌🥰🙄 @BichinhosFB ://t.co/oPLfuvkxkW
Sun Sep 20 00:18:38 +0000 2020," @superiIudido: eu só durmo pensando em vc

vacina do covid"
Sun Sep 20 00:18:39 +0000 2020,"@loud_victor Era uma vez, tem no YouTube conta a história de um casal no Rio d Janeiro o cara é do morro ea mina é toda patricinha"
Sun Sep 20 00:18:39 +0000 2020,HAHAHAHAHAHA NA QUARENTENA MERMÃO ISSO É UM CRIME KKKKKKKK
Sun Sep 20 00:18:40 +0000 2020,ainda vou fazer um red velvet nessa quarentena
Sun Sep 20 00:18:40 +0000 2020, @perrieoxigen: ellie recusando a quarentena com as amigas dela pra voltar pra casa e passar corona pra perrie ://t.co/DS4KJKG9yy
Sun Sep 20 00:18:41 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 00:18:41 +0000 2020," @TomsBc34: Médico : tens 3:02 de vida puto

Eu:*Chico da Tina -Ronaldo*"
Sun Sep 20 00:18:41 +0000 2020,"eu juro por deus que to com vontade de quando a quarentena terminar, pegar um avião e ir ver meus amgs em sp e rj"
Sun Sep 20 00:18:41 +0000 2020," @mavncaIore: não estou lendo nada, não estou estudando, não estou vendo série, não congo fzr nenhuma das coisas que eu gosto quem dirá…"
Sun Sep 20 00:18:42 +0000 2020,"se dependesse so de mim furaria a quarentena p estar com uma pessoa aí, mas essa pessoa está boladassa cmg 😳"
Sun Sep 20 00:18:43 +0000 2020,"Admiro a coragem de quem ta sempre saindo de rolezinho nessas últimas semanas. Eu não tenho as moral não. Role, bar… ://t.co/lS24Zc7cSv"
Sun Sep 20 00:18:45 +0000 2020,Nessa quarentena eu virei sommelier de esponja de lavar louça.
Sun Sep 20 00:18:45 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 00:18:47 +0000 2020,@sapatennis @oocbrazil @mineposting1999 Role pós quarentena
Sun Sep 20 00:18:48 +0000 2020,Quarentena e seus casais aleatórios
Sun Sep 20 00:18:48 +0000 2020,"@marystupidk n tem bem, mas td tranquilo, como vai a quarentena?"
Sun Sep 20 00:18:48 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 00:18:52 +0000 2020,Só me falta a maconha 😅
Sun Sep 20 00:18:52 +0000 2020,"cheguei na conclusão que vou dx o cabelo, barba e bigode crescer até o final dessa quarentena fds"
Sun Sep 20 00:18:53 +0000 2020," @boobrossss: Utilidade pública.
Já vi algumas pessoas a partilharem mas quanto mais melhor sobre as diferenças entre Covid, Gripe e Cons…"
